ID	类型	重量	排序权重	物件ID	可丢弃	使用等级	全局产出上限	数值用类型	圣遗物类别	阶数	主属性库ID	追加属性库ID	追加属性初始条数	套装ID	属性加成等级	基础转化经验	强化等级上限	$#VersionBegin	$#VersionEnd
79543	3	1	10	70600045	0			圣遗物	1	5	4000	501	3	15005	5,9,13,17,21	2100	21		
79544	3	1	10	70600045	0			圣遗物	1	5	4000	501	4	15005	5,9,13,17,21	2100	21		
79550	3	1	10	70600045	0			圣遗物	3	5	1000	501	0	15005	5,9,13,17,21	2100	21		
79551	3	1	10	70600045	0			圣遗物	3	5	1000	501	1	15005	5,9,13,17,21	2100	21		
79552	3	1	10	70600045	0			圣遗物	3	5	1000	501	2	15005	5,9,13,17,21	2100	21		
79553	3	1	10	70600045	0			圣遗物	3	5	1000	501	3	15005	5,9,13,17,21	2100	21		
79554	3	1	10	70600045	0			圣遗物	3	5	1000	501	4	15005	5,9,13,17,21	2100	21		
80310	3	1	10	70600043	0			圣遗物	4	3	5000	301	0	15006	5,9,13,17,21	1260	13		
80311	3	1	10	70600043	0			圣遗物	4	3	5000	301	1	15006	5,9,13,17,21	1260	13		
80312	3	1	10	70600043	0			圣遗物	4	3	5000	301	2	15006	5,9,13,17,21	1260	13		
80313	3	1	10	70600043	0			圣遗物	4	3	5000	301	3	15006	5,9,13,17,21	1260	13		
80314	3	1	10	70600043	0			圣遗物	4	3	5000	301	4	15006	5,9,13,17,21	1260	13		
80320	3	1	10	70600043	0			圣遗物	2	3	2000	301	0	15006	5,9,13,17,21	1260	13		
80321	3	1	10	70600043	0			圣遗物	2	3	2000	301	1	15006	5,9,13,17,21	1260	13		
80322	3	1	10	70600043	0			圣遗物	2	3	2000	301	2	15006	5,9,13,17,21	1260	13		
80323	3	1	10	70600043	0			圣遗物	2	3	2000	301	3	15006	5,9,13,17,21	1260	13		
80324	3	1	10	70600043	0			圣遗物	2	3	2000	301	4	15006	5,9,13,17,21	1260	13		
80330	3	1	10	70600043	0			圣遗物	5	3	3000	301	0	15006	5,9,13,17,21	1260	13		
80331	3	1	10	70600043	0			圣遗物	5	3	3000	301	1	15006	5,9,13,17,21	1260	13		
80332	3	1	10	70600043	0			圣遗物	5	3	3000	301	2	15006	5,9,13,17,21	1260	13		
80333	3	1	10	70600043	0			圣遗物	5	3	3000	301	3	15006	5,9,13,17,21	1260	13		
80334	3	1	10	70600043	0			圣遗物	5	3	3000	301	4	15006	5,9,13,17,21	1260	13		
80340	3	1	10	70600043	0			圣遗物	1	3	4000	301	0	15006	5,9,13,17,21	1260	13		
80341	3	1	10	70600043	0			圣遗物	1	3	4000	301	1	15006	5,9,13,17,21	1260	13		
80342	3	1	10	70600043	0			圣遗物	1	3	4000	301	2	15006	5,9,13,17,21	1260	13		
80343	3	1	10	70600043	0			圣遗物	1	3	4000	301	3	15006	5,9,13,17,21	1260	13		
80344	3	1	10	70600043	0			圣遗物	1	3	4000	301	4	15006	5,9,13,17,21	1260	13		
80350	3	1	10	70600043	0			圣遗物	3	3	1000	301	0	15006	5,9,13,17,21	1260	13		
80351	3	1	10	70600043	0			圣遗物	3	3	1000	301	1	15006	5,9,13,17,21	1260	13		
80352	3	1	10	70600043	0			圣遗物	3	3	1000	301	2	15006	5,9,13,17,21	1260	13		
80353	3	1	10	70600043	0			圣遗物	3	3	1000	301	3	15006	5,9,13,17,21	1260	13		
80354	3	1	10	70600043	0			圣遗物	3	3	1000	301	4	15006	5,9,13,17,21	1260	13		
80410	3	1	10	70600044	0			圣遗物	4	4	5000	401	0	15006	5,9,13,17,21	1680	17		
80411	3	1	10	70600044	0			圣遗物	4	4	5000	401	1	15006	5,9,13,17,21	1680	17		
80412	3	1	10	70600044	0			圣遗物	4	4	5000	401	2	15006	5,9,13,17,21	1680	17		
80413	3	1	10	70600044	0			圣遗物	4	4	5000	401	3	15006	5,9,13,17,21	1680	17		
80414	3	1	10	70600044	0			圣遗物	4	4	5000	401	4	15006	5,9,13,17,21	1680	17		
80420	3	1	10	70600044	0			圣遗物	2	4	2000	401	0	15006	5,9,13,17,21	1680	17		
80421	3	1	10	70600044	0			圣遗物	2	4	2000	401	1	15006	5,9,13,17,21	1680	17		
80422	3	1	10	70600044	0			圣遗物	2	4	2000	401	2	15006	5,9,13,17,21	1680	17		
80423	3	1	10	70600044	0			圣遗物	2	4	2000	401	3	15006	5,9,13,17,21	1680	17		
80424	3	1	10	70600044	0			圣遗物	2	4	2000	401	4	15006	5,9,13,17,21	1680	17		
80430	3	1	10	70600044	0			圣遗物	5	4	3000	401	0	15006	5,9,13,17,21	1680	17		
80431	3	1	10	70600044	0			圣遗物	5	4	3000	401	1	15006	5,9,13,17,21	1680	17		
80432	3	1	10	70600044	0			圣遗物	5	4	3000	401	2	15006	5,9,13,17,21	1680	17		
80433	3	1	10	70600044	0			圣遗物	5	4	3000	401	3	15006	5,9,13,17,21	1680	17		
80434	3	1	10	70600044	0			圣遗物	5	4	3000	401	4	15006	5,9,13,17,21	1680	17		
80440	3	1	10	70600044	0			圣遗物	1	4	4000	401	0	15006	5,9,13,17,21	1680	17		
80441	3	1	10	70600044	0			圣遗物	1	4	4000	401	1	15006	5,9,13,17,21	1680	17		
80442	3	1	10	70600044	0			圣遗物	1	4	4000	401	2	15006	5,9,13,17,21	1680	17		
80443	3	1	10	70600044	0			圣遗物	1	4	4000	401	3	15006	5,9,13,17,21	1680	17		
80444	3	1	10	70600044	0			圣遗物	1	4	4000	401	4	15006	5,9,13,17,21	1680	17		
80450	3	1	10	70600044	0			圣遗物	3	4	1000	401	0	15006	5,9,13,17,21	1680	17		
80451	3	1	10	70600044	0			圣遗物	3	4	1000	401	1	15006	5,9,13,17,21	1680	17		
80452	3	1	10	70600044	0			圣遗物	3	4	1000	401	2	15006	5,9,13,17,21	1680	17		
80453	3	1	10	70600044	0			圣遗物	3	4	1000	401	3	15006	5,9,13,17,21	1680	17		
80454	3	1	10	70600044	0			圣遗物	3	4	1000	401	4	15006	5,9,13,17,21	1680	17		
80510	3	1	10	70600045	0			圣遗物	4	5	5000	501	0	15006	5,9,13,17,21	2100	21		
80511	3	1	10	70600045	0			圣遗物	4	5	5000	501	1	15006	5,9,13,17,21	2100	21		
80512	3	1	10	70600045	0			圣遗物	4	5	5000	501	2	15006	5,9,13,17,21	2100	21		
80513	3	1	10	70600045	0			圣遗物	4	5	5000	501	3	15006	5,9,13,17,21	2100	21		
80514	3	1	10	70600045	0			圣遗物	4	5	5000	501	4	15006	5,9,13,17,21	2100	21		
80520	3	1	10	70600045	0			圣遗物	2	5	2000	501	0	15006	5,9,13,17,21	2100	21		
80521	3	1	10	70600045	0			圣遗物	2	5	2000	501	1	15006	5,9,13,17,21	2100	21		
80522	3	1	10	70600045	0			圣遗物	2	5	2000	501	2	15006	5,9,13,17,21	2100	21		
80523	3	1	10	70600045	0			圣遗物	2	5	2000	501	3	15006	5,9,13,17,21	2100	21		
80524	3	1	10	70600045	0			圣遗物	2	5	2000	501	4	15006	5,9,13,17,21	2100	21		
80530	3	1	10	70600045	0			圣遗物	5	5	3000	501	0	15006	5,9,13,17,21	2100	21		
80531	3	1	10	70600045	0			圣遗物	5	5	3000	501	1	15006	5,9,13,17,21	2100	21		
80532	3	1	10	70600045	0			圣遗物	5	5	3000	501	2	15006	5,9,13,17,21	2100	21		
80533	3	1	10	70600045	0			圣遗物	5	5	3000	501	3	15006	5,9,13,17,21	2100	21		
80534	3	1	10	70600045	0			圣遗物	5	5	3000	501	4	15006	5,9,13,17,21	2100	21		
80540	3	1	10	70600045	0			圣遗物	1	5	4000	501	0	15006	5,9,13,17,21	2100	21		
80541	3	1	10	70600045	0			圣遗物	1	5	4000	501	1	15006	5,9,13,17,21	2100	21		
80542	3	1	10	70600045	0			圣遗物	1	5	4000	501	2	15006	5,9,13,17,21	2100	21		
80543	3	1	10	70600045	0			圣遗物	1	5	4000	501	3	15006	5,9,13,17,21	2100	21		
80544	3	1	10	70600045	0			圣遗物	1	5	4000	501	4	15006	5,9,13,17,21	2100	21		
80550	3	1	10	70600045	0			圣遗物	3	5	1000	501	0	15006	5,9,13,17,21	2100	21		
80551	3	1	10	70600045	0			圣遗物	3	5	1000	501	1	15006	5,9,13,17,21	2100	21		
80552	3	1	10	70600045	0			圣遗物	3	5	1000	501	2	15006	5,9,13,17,21	2100	21		
80553	3	1	10	70600045	0			圣遗物	3	5	1000	501	3	15006	5,9,13,17,21	2100	21		
80554	3	1	10	70600045	0			圣遗物	3	5	1000	501	4	15006	5,9,13,17,21	2100	21		
81310	3	1	10	70600043	0			圣遗物	4	3	5000	301	0	15007	5,9,13,17,21	1260	13		
81311	3	1	10	70600043	0			圣遗物	4	3	5000	301	1	15007	5,9,13,17,21	1260	13		
81312	3	1	10	70600043	0			圣遗物	4	3	5000	301	2	15007	5,9,13,17,21	1260	13		
81313	3	1	10	70600043	0			圣遗物	4	3	5000	301	3	15007	5,9,13,17,21	1260	13		
81314	3	1	10	70600043	0			圣遗物	4	3	5000	301	4	15007	5,9,13,17,21	1260	13		
81320	3	1	10	70600043	0			圣遗物	2	3	2000	301	0	15007	5,9,13,17,21	1260	13		
81321	3	1	10	70600043	0			圣遗物	2	3	2000	301	1	15007	5,9,13,17,21	1260	13		
81322	3	1	10	70600043	0			圣遗物	2	3	2000	301	2	15007	5,9,13,17,21	1260	13		
81323	3	1	10	70600043	0			圣遗物	2	3	2000	301	3	15007	5,9,13,17,21	1260	13		
81324	3	1	10	70600043	0			圣遗物	2	3	2000	301	4	15007	5,9,13,17,21	1260	13		
81330	3	1	10	70600043	0			圣遗物	5	3	3000	301	0	15007	5,9,13,17,21	1260	13		
81331	3	1	10	70600043	0			圣遗物	5	3	3000	301	1	15007	5,9,13,17,21	1260	13		
81332	3	1	10	70600043	0			圣遗物	5	3	3000	301	2	15007	5,9,13,17,21	1260	13		
81333	3	1	10	70600043	0			圣遗物	5	3	3000	301	3	15007	5,9,13,17,21	1260	13		
81334	3	1	10	70600043	0			圣遗物	5	3	3000	301	4	15007	5,9,13,17,21	1260	13		
81340	3	1	10	70600043	0			圣遗物	1	3	4000	301	0	15007	5,9,13,17,21	1260	13		
81341	3	1	10	70600043	0			圣遗物	1	3	4000	301	1	15007	5,9,13,17,21	1260	13		
81342	3	1	10	70600043	0			圣遗物	1	3	4000	301	2	15007	5,9,13,17,21	1260	13		
81343	3	1	10	70600043	0			圣遗物	1	3	4000	301	3	15007	5,9,13,17,21	1260	13		
81344	3	1	10	70600043	0			圣遗物	1	3	4000	301	4	15007	5,9,13,17,21	1260	13		
81350	3	1	10	70600043	0			圣遗物	3	3	1000	301	0	15007	5,9,13,17,21	1260	13		
81351	3	1	10	70600043	0			圣遗物	3	3	1000	301	1	15007	5,9,13,17,21	1260	13		
81352	3	1	10	70600043	0			圣遗物	3	3	1000	301	2	15007	5,9,13,17,21	1260	13		
81353	3	1	10	70600043	0			圣遗物	3	3	1000	301	3	15007	5,9,13,17,21	1260	13		
81354	3	1	10	70600043	0			圣遗物	3	3	1000	301	4	15007	5,9,13,17,21	1260	13		
81410	3	1	10	70600044	0			圣遗物	4	4	5000	401	0	15007	5,9,13,17,21	1680	17		
81411	3	1	10	70600044	0			圣遗物	4	4	5000	401	1	15007	5,9,13,17,21	1680	17		
81412	3	1	10	70600044	0			圣遗物	4	4	5000	401	2	15007	5,9,13,17,21	1680	17		
81413	3	1	10	70600044	0			圣遗物	4	4	5000	401	3	15007	5,9,13,17,21	1680	17		
81414	3	1	10	70600044	0			圣遗物	4	4	5000	401	4	15007	5,9,13,17,21	1680	17		
81420	3	1	10	70600044	0			圣遗物	2	4	2000	401	0	15007	5,9,13,17,21	1680	17		
81421	3	1	10	70600044	0			圣遗物	2	4	2000	401	1	15007	5,9,13,17,21	1680	17		
81422	3	1	10	70600044	0			圣遗物	2	4	2000	401	2	15007	5,9,13,17,21	1680	17		
81423	3	1	10	70600044	0			圣遗物	2	4	2000	401	3	15007	5,9,13,17,21	1680	17		
81424	3	1	10	70600044	0			圣遗物	2	4	2000	401	4	15007	5,9,13,17,21	1680	17		
81430	3	1	10	70600044	0			圣遗物	5	4	3000	401	0	15007	5,9,13,17,21	1680	17		
81431	3	1	10	70600044	0			圣遗物	5	4	3000	401	1	15007	5,9,13,17,21	1680	17		
81432	3	1	10	70600044	0			圣遗物	5	4	3000	401	2	15007	5,9,13,17,21	1680	17		
81433	3	1	10	70600044	0			圣遗物	5	4	3000	401	3	15007	5,9,13,17,21	1680	17		
81434	3	1	10	70600044	0			圣遗物	5	4	3000	401	4	15007	5,9,13,17,21	1680	17		
81440	3	1	10	70600044	0			圣遗物	1	4	4000	401	0	15007	5,9,13,17,21	1680	17		
81441	3	1	10	70600044	0			圣遗物	1	4	4000	401	1	15007	5,9,13,17,21	1680	17		
81442	3	1	10	70600044	0			圣遗物	1	4	4000	401	2	15007	5,9,13,17,21	1680	17		
81443	3	1	10	70600044	0			圣遗物	1	4	4000	401	3	15007	5,9,13,17,21	1680	17		
81444	3	1	10	70600044	0			圣遗物	1	4	4000	401	4	15007	5,9,13,17,21	1680	17		
81450	3	1	10	70600044	0			圣遗物	3	4	1000	401	0	15007	5,9,13,17,21	1680	17		
81451	3	1	10	70600044	0			圣遗物	3	4	1000	401	1	15007	5,9,13,17,21	1680	17		
81452	3	1	10	70600044	0			圣遗物	3	4	1000	401	2	15007	5,9,13,17,21	1680	17		
81453	3	1	10	70600044	0			圣遗物	3	4	1000	401	3	15007	5,9,13,17,21	1680	17		
81454	3	1	10	70600044	0			圣遗物	3	4	1000	401	4	15007	5,9,13,17,21	1680	17		
81510	3	1	10	70600045	0			圣遗物	4	5	5000	501	0	15007	5,9,13,17,21	2100	21		
81511	3	1	10	70600045	0			圣遗物	4	5	5000	501	1	15007	5,9,13,17,21	2100	21		
81512	3	1	10	70600045	0			圣遗物	4	5	5000	501	2	15007	5,9,13,17,21	2100	21		
81513	3	1	10	70600045	0			圣遗物	4	5	5000	501	3	15007	5,9,13,17,21	2100	21		
81514	3	1	10	70600045	0			圣遗物	4	5	5000	501	4	15007	5,9,13,17,21	2100	21		
81520	3	1	10	70600045	0			圣遗物	2	5	2000	501	0	15007	5,9,13,17,21	2100	21		
81521	3	1	10	70600045	0			圣遗物	2	5	2000	501	1	15007	5,9,13,17,21	2100	21		
81522	3	1	10	70600045	0			圣遗物	2	5	2000	501	2	15007	5,9,13,17,21	2100	21		
81523	3	1	10	70600045	0			圣遗物	2	5	2000	501	3	15007	5,9,13,17,21	2100	21		
81524	3	1	10	70600045	0			圣遗物	2	5	2000	501	4	15007	5,9,13,17,21	2100	21		
81530	3	1	10	70600045	0			圣遗物	5	5	3000	501	0	15007	5,9,13,17,21	2100	21		
81531	3	1	10	70600045	0			圣遗物	5	5	3000	501	1	15007	5,9,13,17,21	2100	21		
81532	3	1	10	70600045	0			圣遗物	5	5	3000	501	2	15007	5,9,13,17,21	2100	21		
81533	3	1	10	70600045	0			圣遗物	5	5	3000	501	3	15007	5,9,13,17,21	2100	21		
81534	3	1	10	70600045	0			圣遗物	5	5	3000	501	4	15007	5,9,13,17,21	2100	21		
81540	3	1	10	70600045	0			圣遗物	1	5	4000	501	0	15007	5,9,13,17,21	2100	21		
81541	3	1	10	70600045	0			圣遗物	1	5	4000	501	1	15007	5,9,13,17,21	2100	21		
81542	3	1	10	70600045	0			圣遗物	1	5	4000	501	2	15007	5,9,13,17,21	2100	21		
81543	3	1	10	70600045	0			圣遗物	1	5	4000	501	3	15007	5,9,13,17,21	2100	21		
81544	3	1	10	70600045	0			圣遗物	1	5	4000	501	4	15007	5,9,13,17,21	2100	21		
81550	3	1	10	70600045	0			圣遗物	3	5	1000	501	0	15007	5,9,13,17,21	2100	21		
81551	3	1	10	70600045	0			圣遗物	3	5	1000	501	1	15007	5,9,13,17,21	2100	21		
81552	3	1	10	70600045	0			圣遗物	3	5	1000	501	2	15007	5,9,13,17,21	2100	21		
81553	3	1	10	70600045	0			圣遗物	3	5	1000	501	3	15007	5,9,13,17,21	2100	21		
81554	3	1	10	70600045	0			圣遗物	3	5	1000	501	4	15007	5,9,13,17,21	2100	21		
82310	3	1	10	70600043	0			圣遗物	4	3	5000	301	0	15008	5,9,13,17,21	1260	13		
82311	3	1	10	70600043	0			圣遗物	4	3	5000	301	1	15008	5,9,13,17,21	1260	13		
82312	3	1	10	70600043	0			圣遗物	4	3	5000	301	2	15008	5,9,13,17,21	1260	13		
82313	3	1	10	70600043	0			圣遗物	4	3	5000	301	3	15008	5,9,13,17,21	1260	13		
82314	3	1	10	70600043	0			圣遗物	4	3	5000	301	4	15008	5,9,13,17,21	1260	13		
82320	3	1	10	70600043	0			圣遗物	2	3	2000	301	0	15008	5,9,13,17,21	1260	13		
82321	3	1	10	70600043	0			圣遗物	2	3	2000	301	1	15008	5,9,13,17,21	1260	13		
82322	3	1	10	70600043	0			圣遗物	2	3	2000	301	2	15008	5,9,13,17,21	1260	13		
82323	3	1	10	70600043	0			圣遗物	2	3	2000	301	3	15008	5,9,13,17,21	1260	13		
82324	3	1	10	70600043	0			圣遗物	2	3	2000	301	4	15008	5,9,13,17,21	1260	13		
82330	3	1	10	70600043	0			圣遗物	5	3	3000	301	0	15008	5,9,13,17,21	1260	13		
82331	3	1	10	70600043	0			圣遗物	5	3	3000	301	1	15008	5,9,13,17,21	1260	13		
82332	3	1	10	70600043	0			圣遗物	5	3	3000	301	2	15008	5,9,13,17,21	1260	13		
82333	3	1	10	70600043	0			圣遗物	5	3	3000	301	3	15008	5,9,13,17,21	1260	13		
82334	3	1	10	70600043	0			圣遗物	5	3	3000	301	4	15008	5,9,13,17,21	1260	13		
82340	3	1	10	70600043	0			圣遗物	1	3	4000	301	0	15008	5,9,13,17,21	1260	13		
82341	3	1	10	70600043	0			圣遗物	1	3	4000	301	1	15008	5,9,13,17,21	1260	13		
82342	3	1	10	70600043	0			圣遗物	1	3	4000	301	2	15008	5,9,13,17,21	1260	13		
82343	3	1	10	70600043	0			圣遗物	1	3	4000	301	3	15008	5,9,13,17,21	1260	13		
82344	3	1	10	70600043	0			圣遗物	1	3	4000	301	4	15008	5,9,13,17,21	1260	13		
82350	3	1	10	70600043	0			圣遗物	3	3	1000	301	0	15008	5,9,13,17,21	1260	13		
82351	3	1	10	70600043	0			圣遗物	3	3	1000	301	1	15008	5,9,13,17,21	1260	13		
82352	3	1	10	70600043	0			圣遗物	3	3	1000	301	2	15008	5,9,13,17,21	1260	13		
82353	3	1	10	70600043	0			圣遗物	3	3	1000	301	3	15008	5,9,13,17,21	1260	13		
82354	3	1	10	70600043	0			圣遗物	3	3	1000	301	4	15008	5,9,13,17,21	1260	13		
82410	3	1	10	70600044	0			圣遗物	4	4	5000	401	0	15008	5,9,13,17,21	1680	17		
82411	3	1	10	70600044	0			圣遗物	4	4	5000	401	1	15008	5,9,13,17,21	1680	17		
82412	3	1	10	70600044	0			圣遗物	4	4	5000	401	2	15008	5,9,13,17,21	1680	17		
82413	3	1	10	70600044	0			圣遗物	4	4	5000	401	3	15008	5,9,13,17,21	1680	17		
82414	3	1	10	70600044	0			圣遗物	4	4	5000	401	4	15008	5,9,13,17,21	1680	17		
82420	3	1	10	70600044	0			圣遗物	2	4	2000	401	0	15008	5,9,13,17,21	1680	17		
82421	3	1	10	70600044	0			圣遗物	2	4	2000	401	1	15008	5,9,13,17,21	1680	17		
82422	3	1	10	70600044	0			圣遗物	2	4	2000	401	2	15008	5,9,13,17,21	1680	17		
82423	3	1	10	70600044	0			圣遗物	2	4	2000	401	3	15008	5,9,13,17,21	1680	17		
82424	3	1	10	70600044	0			圣遗物	2	4	2000	401	4	15008	5,9,13,17,21	1680	17		
82430	3	1	10	70600044	0			圣遗物	5	4	3000	401	0	15008	5,9,13,17,21	1680	17		
82431	3	1	10	70600044	0			圣遗物	5	4	3000	401	1	15008	5,9,13,17,21	1680	17		
82432	3	1	10	70600044	0			圣遗物	5	4	3000	401	2	15008	5,9,13,17,21	1680	17		
82433	3	1	10	70600044	0			圣遗物	5	4	3000	401	3	15008	5,9,13,17,21	1680	17		
82434	3	1	10	70600044	0			圣遗物	5	4	3000	401	4	15008	5,9,13,17,21	1680	17		
82440	3	1	10	70600044	0			圣遗物	1	4	4000	401	0	15008	5,9,13,17,21	1680	17		
82441	3	1	10	70600044	0			圣遗物	1	4	4000	401	1	15008	5,9,13,17,21	1680	17		
82442	3	1	10	70600044	0			圣遗物	1	4	4000	401	2	15008	5,9,13,17,21	1680	17		
82443	3	1	10	70600044	0			圣遗物	1	4	4000	401	3	15008	5,9,13,17,21	1680	17		
82444	3	1	10	70600044	0			圣遗物	1	4	4000	401	4	15008	5,9,13,17,21	1680	17		
82450	3	1	10	70600044	0			圣遗物	3	4	1000	401	0	15008	5,9,13,17,21	1680	17		
82451	3	1	10	70600044	0			圣遗物	3	4	1000	401	1	15008	5,9,13,17,21	1680	17		
82452	3	1	10	70600044	0			圣遗物	3	4	1000	401	2	15008	5,9,13,17,21	1680	17		
82453	3	1	10	70600044	0			圣遗物	3	4	1000	401	3	15008	5,9,13,17,21	1680	17		
82454	3	1	10	70600044	0			圣遗物	3	4	1000	401	4	15008	5,9,13,17,21	1680	17		
82510	3	1	10	70600045	0			圣遗物	4	5	5000	501	0	15008	5,9,13,17,21	2100	21		
82511	3	1	10	70600045	0			圣遗物	4	5	5000	501	1	15008	5,9,13,17,21	2100	21		
82512	3	1	10	70600045	0			圣遗物	4	5	5000	501	2	15008	5,9,13,17,21	2100	21		
82513	3	1	10	70600045	0			圣遗物	4	5	5000	501	3	15008	5,9,13,17,21	2100	21		
82514	3	1	10	70600045	0			圣遗物	4	5	5000	501	4	15008	5,9,13,17,21	2100	21		
82520	3	1	10	70600045	0			圣遗物	2	5	2000	501	0	15008	5,9,13,17,21	2100	21		
82521	3	1	10	70600045	0			圣遗物	2	5	2000	501	1	15008	5,9,13,17,21	2100	21		
82522	3	1	10	70600045	0			圣遗物	2	5	2000	501	2	15008	5,9,13,17,21	2100	21		
82523	3	1	10	70600045	0			圣遗物	2	5	2000	501	3	15008	5,9,13,17,21	2100	21		
82524	3	1	10	70600045	0			圣遗物	2	5	2000	501	4	15008	5,9,13,17,21	2100	21		
82530	3	1	10	70600045	0			圣遗物	5	5	3000	501	0	15008	5,9,13,17,21	2100	21		
82531	3	1	10	70600045	0			圣遗物	5	5	3000	501	1	15008	5,9,13,17,21	2100	21		
82532	3	1	10	70600045	0			圣遗物	5	5	3000	501	2	15008	5,9,13,17,21	2100	21		
82533	3	1	10	70600045	0			圣遗物	5	5	3000	501	3	15008	5,9,13,17,21	2100	21		
82534	3	1	10	70600045	0			圣遗物	5	5	3000	501	4	15008	5,9,13,17,21	2100	21		
82540	3	1	10	70600045	0			圣遗物	1	5	4000	501	0	15008	5,9,13,17,21	2100	21		
82541	3	1	10	70600045	0			圣遗物	1	5	4000	501	1	15008	5,9,13,17,21	2100	21		
82542	3	1	10	70600045	0			圣遗物	1	5	4000	501	2	15008	5,9,13,17,21	2100	21		
82543	3	1	10	70600045	0			圣遗物	1	5	4000	501	3	15008	5,9,13,17,21	2100	21		
82544	3	1	10	70600045	0			圣遗物	1	5	4000	501	4	15008	5,9,13,17,21	2100	21		
82550	3	1	10	70600045	0			圣遗物	3	5	1000	501	0	15008	5,9,13,17,21	2100	21		
82551	3	1	10	70600045	0			圣遗物	3	5	1000	501	1	15008	5,9,13,17,21	2100	21		
82552	3	1	10	70600045	0			圣遗物	3	5	1000	501	2	15008	5,9,13,17,21	2100	21		
82553	3	1	10	70600045	0			圣遗物	3	5	1000	501	3	15008	5,9,13,17,21	2100	21		
82554	3	1	10	70600045	0			圣遗物	3	5	1000	501	4	15008	5,9,13,17,21	2100	21		
83310	3	1	10	70600043	0			圣遗物	4	3	5000	301	0	15000	5,9,13,17,21	1260	13		
83311	3	1	10	70600043	0			圣遗物	4	3	5000	301	1	15000	5,9,13,17,21	1260	13		
83312	3	1	10	70600043	0			圣遗物	4	3	5000	301	2	15000	5,9,13,17,21	1260	13		
83313	3	1	10	70600043	0			圣遗物	4	3	5000	301	3	15000	5,9,13,17,21	1260	13		
83314	3	1	10	70600043	0			圣遗物	4	3	5000	301	4	15000	5,9,13,17,21	1260	13		
83320	3	1	10	70600043	0			圣遗物	2	3	2000	301	0	15000	5,9,13,17,21	1260	13		
83321	3	1	10	70600043	0			圣遗物	2	3	2000	301	1	15000	5,9,13,17,21	1260	13		
83322	3	1	10	70600043	0			圣遗物	2	3	2000	301	2	15000	5,9,13,17,21	1260	13		
83323	3	1	10	70600043	0			圣遗物	2	3	2000	301	3	15000	5,9,13,17,21	1260	13		
83324	3	1	10	70600043	0			圣遗物	2	3	2000	301	4	15000	5,9,13,17,21	1260	13		
83330	3	1	10	70600043	0			圣遗物	5	3	3000	301	0	15000	5,9,13,17,21	1260	13		
83331	3	1	10	70600043	0			圣遗物	5	3	3000	301	1	15000	5,9,13,17,21	1260	13		
83332	3	1	10	70600043	0			圣遗物	5	3	3000	301	2	15000	5,9,13,17,21	1260	13		
83333	3	1	10	70600043	0			圣遗物	5	3	3000	301	3	15000	5,9,13,17,21	1260	13		
83334	3	1	10	70600043	0			圣遗物	5	3	3000	301	4	15000	5,9,13,17,21	1260	13		
83340	3	1	10	70600043	0			圣遗物	1	3	4000	301	0	15000	5,9,13,17,21	1260	13		
83341	3	1	10	70600043	0			圣遗物	1	3	4000	301	1	15000	5,9,13,17,21	1260	13		
83342	3	1	10	70600043	0			圣遗物	1	3	4000	301	2	15000	5,9,13,17,21	1260	13		
83343	3	1	10	70600043	0			圣遗物	1	3	4000	301	3	15000	5,9,13,17,21	1260	13		
83344	3	1	10	70600043	0			圣遗物	1	3	4000	301	4	15000	5,9,13,17,21	1260	13		
83350	3	1	10	70600043	0			圣遗物	3	3	1000	301	0	15000	5,9,13,17,21	1260	13		
83351	3	1	10	70600043	0			圣遗物	3	3	1000	301	1	15000	5,9,13,17,21	1260	13		
83352	3	1	10	70600043	0			圣遗物	3	3	1000	301	2	15000	5,9,13,17,21	1260	13		
83353	3	1	10	70600043	0			圣遗物	3	3	1000	301	3	15000	5,9,13,17,21	1260	13		
83354	3	1	10	70600043	0			圣遗物	3	3	1000	301	4	15000	5,9,13,17,21	1260	13		
83410	3	1	10	70600044	0			圣遗物	4	4	5000	401	0	15000	5,9,13,17,21	1680	17		
83411	3	1	10	70600044	0			圣遗物	4	4	5000	401	1	15000	5,9,13,17,21	1680	17		
83412	3	1	10	70600044	0			圣遗物	4	4	5000	401	2	15000	5,9,13,17,21	1680	17		
83413	3	1	10	70600044	0			圣遗物	4	4	5000	401	3	15000	5,9,13,17,21	1680	17		
83414	3	1	10	70600044	0			圣遗物	4	4	5000	401	4	15000	5,9,13,17,21	1680	17		
83420	3	1	10	70600044	0			圣遗物	2	4	2000	401	0	15000	5,9,13,17,21	1680	17		
83421	3	1	10	70600044	0			圣遗物	2	4	2000	401	1	15000	5,9,13,17,21	1680	17		
83422	3	1	10	70600044	0			圣遗物	2	4	2000	401	2	15000	5,9,13,17,21	1680	17		
83423	3	1	10	70600044	0			圣遗物	2	4	2000	401	3	15000	5,9,13,17,21	1680	17		
83424	3	1	10	70600044	0			圣遗物	2	4	2000	401	4	15000	5,9,13,17,21	1680	17		
83430	3	1	10	70600044	0			圣遗物	5	4	3000	401	0	15000	5,9,13,17,21	1680	17		
83431	3	1	10	70600044	0			圣遗物	5	4	3000	401	1	15000	5,9,13,17,21	1680	17		
83432	3	1	10	70600044	0			圣遗物	5	4	3000	401	2	15000	5,9,13,17,21	1680	17		
83433	3	1	10	70600044	0			圣遗物	5	4	3000	401	3	15000	5,9,13,17,21	1680	17		
83434	3	1	10	70600044	0			圣遗物	5	4	3000	401	4	15000	5,9,13,17,21	1680	17		
