ID	敏感词
41849	台湾民国
41850	台湾岛国
41851	台湾国
41852	台湾独立
41853	太子党
41854	天安门事件
41855	屠杀
41856	新党
41857	新疆分裂
41858	新疆国
41859	疆独
41860	西藏独立
41861	西藏分裂
41862	西藏国
41863	藏独
41864	藏青会
41865	藏妇会
41866	学潮
41867	学运
41868	一党专政
41869	一中一台
41870	两个中国
41871	一贯道
41872	游行
41873	圆满
41874	造反
41875	真善忍
41876	镇压
41877	政变
41878	政治
41879	政治反对派
41880	政治犯
41881	中共
41882	共产党
41883	反党
41884	反共
41885	政府
41886	民主党
41887	中国之春
41888	转法轮
41889	共党
41890	共匪
41891	苏家屯
41892	基地组织
41893	塔利班
41894	东亚病夫
41895	支那
41896	高治联
41897	高自联
41898	专政
41899	专制
41900	四人帮
41901	新闻管制
41902	核工业基地
41903	核武器
41904	铀
41905	原子弹
41906	氢弹
41907	导弹
41908	核潜艇
41909	大参考
41910	小参考
41911	国内动态清样
41912	东突
41913	中央电视台
41914	雪山狮子旗
41915	占领中环
41916	两国论
41917	一边一国
41918	赤匪
41919	占中
41920	港独
41921	主权
41922	国共
41923	新四军
41924	中共共产党
41925	国军
41926	政治打击
41927	共军
41928	政治压迫
41929	大跃进
41930	武力统一
41931	政治迫害
41932	超英赶美
41933	言论自由
41934	中国人民解放军
41935	国共合作
41936	国务院
41937	和平演变
41938	中共中央
41939	八九港独
41940	ISIS七五事件
41941	卖黑火药
41942	四人帮三个代表
41943	民警冲突
41944	负面删帖
41945	强行拘留
41946	道教
41947	佛教
41948	佛祖
41949	释迦牟尼
41950	如来
41951	阿弥陀佛
41952	观世音
41953	普贤
41954	文殊
41955	河殇
41956	回教
41957	穆罕默德
41958	穆斯林
41959	升天
41960	圣母
41961	耶和华
41962	耶稣
41963	伊斯兰
41964	真主安拉
41965	白莲教
41966	天主教
41967	基督教
41968	东正教
41969	大法
41970	法轮
41971	真理教
41972	自焚
41973	走向圆满
41974	黄大仙
41975	跳大神
41976	神汉
41977	神婆
41978	大卫教
41979	阎王
41980	黑白无常
41981	牛头马面
41982	高丽棒子
41983	回回
41984	蒙古鞑子
41985	老毛子
41986	回民吃猪肉
41987	蒙古独立
41988	全能神
41989	政治避难
41990	發楞
41991	發掄
41992	發掄功
41993	發倫
41994	發倫功
41995	發輪
41996	發論
41997	發論公
41998	發論功
41999	發騷
42000	發正念
42001	法~倫
42002	法~淪
42003	法~綸
42004	法~輪
42005	法~論
42006	法爾卡
42007	法掄
42008	法掄功
42009	法侖
42010	法淪
42011	法綸
42012	法輪大法
42013	法輪功
42014	法十輪十功
42015	法謫
42016	法謫功
42017	國軍
42018	國賊
42019	哈爾羅尼
42020	韓東方
42021	韓聯潮
42022	韓正
42023	洪傳
42024	洪興
42025	洪哲勝
42026	賀國强
42027	賀龍
42028	胡緊掏
42029	胡錦滔
42030	胡錦淘
42031	胡景濤
42032	胡喬木
42033	胡總書記
42034	皇軍
42035	黃伯源
42036	黃慈萍
42037	黃禍
42038	黃劍輝
42039	黃金幼龍
42040	黃菊
42041	黃片
42042	黃翔
42043	黃義交
42044	黃仲生
42045	江八點
42046	江羅
42047	江綿恒
42048	江戲子
42049	江則民
42050	江澤慧
42051	江賊
42052	江賊民
42053	薑春雲
42054	將則民
42055	蔣介石
42056	蔣中正
42057	鄺錦文
42058	昆圖
42059	拉姆斯菲爾德
42060	萊特
42061	賴士葆
42062	蘭迪
42063	雷尼亞
42064	李紅痔
42065	李洪寬
42066	李繼耐
42067	李蘭菊
42068	李老師
42069	李錄
42070	李祿
42071	李慶安
42072	李慶華
42073	李淑嫻
42074	李鐵映
42075	李旺陽
42076	李小鵬
42077	李月月鳥
42078	李志綏
42079	李總理
42080	李總統
42081	裏菲斯
42082	連方瑀
42083	連惠心
42084	連勝德
42085	連勝文
42086	廖錫龍
42087	林保華
42088	林長盛
42089	林佳龍
42090	林信義
42091	林正勝
42092	林重謨
42093	淩鋒
42094	劉賓深
42095	劉賓雁
42096	劉剛
42097	劉國凱
42098	劉華清
42099	劉俊國
42100	劉凱中
42101	劉千石
42102	劉青
42103	劉山青
42104	劉士賢
42105	劉文勝
42106	劉文雄
42107	劉曉波
42108	劉曉竹
42109	劉永川
42110	呂京花
42111	呂秀蓮
42112	羅福助
42113	羅幹
42114	羅禮詩
42115	羅文嘉
42116	羅志明
42117	馬大維
42118	馬克思
42119	馬良駿
42120	馬三家
42121	馬時敏
42122	馬特斯
42123	馬英九
42124	馬永成
42125	毛厠洞
42126	毛賊
42127	毛賊東
42128	潘國平
42129	龐建國
42130	錢達
42131	錢國梁
42132	錢其琛
42133	天安門
42134	天安門錄影帶
42135	天安門事件
42136	天安門屠殺
42137	天安門一代
42138	王寶森
42139	王超華
42140	王輔臣
42141	王剛
42142	王涵萬
42143	王滬寧
42144	王軍濤
42145	王樂泉
42146	王潤生
42147	王世堅
42148	王世勛
42149	王秀麗
42150	王兆國
42151	溫家寶
42152	溫元凱
42153	吳百益
42154	吳敦義
42155	吳方城
42156	吳弘達
42157	吳宏達
42158	吳仁華
42159	吳淑珍
42160	吳學燦
42161	吳學璨
42162	吳育升
42163	吳志芳
42164	徐國舅
42165	許財利
42166	許家屯
42167	許信良
42168	嚴家其
42169	嚴家祺
42170	閻明複
42171	顔清標
42172	顔慶章
42173	楊懷安
42174	楊建利
42175	楊巍
42176	楊月清
42177	楊周
42178	姚羅
42179	姚月謙
42180	張伯笠
42181	張博雅
42182	張鋼
42183	張健
42184	張林
42185	張清芳
42186	張偉國
42187	張溫鷹
42188	張昭富
42189	張志清
42190	章孝嚴
42191	周鋒鎖
42192	周守訓
42193	朱鳳芝
42194	朱立倫
42195	朱溶劑
42196	习仲勋
42197	张廷发
42198	王稼祥
42199	柯庆施
42200	顾顺章
42201	傅全有
42202	李登柱
42203	谭绍文
42204	陈丕显
42205	李昌
42206	平近习
42207	习太子
42208	习明泽
42209	老习
42210	温加宝
42211	温x
42212	温jia宝
42213	温宝宝
42214	温加饱
42215	温加保
42216	张培莉
42217	温云松
42218	温如春
42219	民泽江
42220	江胡
42221	江哥
42222	江主席
42223	江书记
42224	江浙闽
42225	江沢民
42226	江浙民
42227	择民
42228	则民
42229	茳泽民
42230	ze民
42231	老江
42232	老j
42233	江core
42234	江x
42235	江派
42236	江zm
42237	江戏子
42238	江蛤蟆
42239	江某某
42240	江贼
42241	江猪
42242	江氏集团
42243	江绵恒
42244	江绵康
42245	王冶坪
42246	江泽慧
42247	平小邓
42248	xiao平
42249	邓xp
42250	邓晓平
42251	邓朴方
42252	邓榕
42253	邓质方
42254	猫泽东
42255	猫则东
42256	猫贼洞
42257	毛zd
42258	毛zx
42259	z东
42260	ze东
42261	泽d
42262	朱镕鸡
42263	朱容鸡
42264	朱云来
42265	李peng
42266	里鹏
42267	李月月鸟
42268	李小鹏
42269	李小琳
42270	华主席
42271	华国
42272	国锋
42273	国峰
42274	锋同志
42275	白春礼
42276	薄一波
42277	蔡赴朝
42278	蔡武
42279	常万全
42280	陈炳德
42281	陈德铭
42282	陈建国
42283	陈绍基
42284	陈同海
42285	戴秉国
42286	丁一平
42287	董建华
42288	杜德印
42289	杜世成
42290	傅锐
42291	郭金龙
42292	胡春华
42293	耀邦
42294	黄华华
42295	黄丽满
42296	黄兴国
42297	贾廷安
42298	靖志远
42299	李春城
42300	李建国
42301	李沛瑶
42302	李荣融
42303	李铁映
42304	李先念
42305	李学举
42306	李源潮
42307	栗智
42308	梁光烈
42309	廖锡龙
42310	林树森
42311	林炎志
42312	林左鸣
42313	柳斌杰
42314	刘奇葆
42315	刘志军
42316	龙新民
42317	路甬祥
42318	罗箭
42319	吕祖善
42320	马飚
42321	马恺
42322	孟建柱
42323	欧广源
42324	强卫
42325	沈跃跃
42326	宋平顺
42327	粟戎生
42328	苏树林
42329	孙家正
42330	铁凝
42331	屠光绍
42332	王东明
42333	汪东兴
42334	王鸿举
42335	王沪宁
42336	王洛林
42337	王胜俊
42338	王太华
42339	王学军
42340	王振华
42341	吴定富
42342	无官正
42343	吴胜利
42344	奚国华
42345	许其亮
42346	徐绍史
42347	杨洁篪
42348	由喜贵
42349	于幼军
42350	袁纯清
42351	曾宪梓
42352	曾荫权
42353	张定发
42354	张立昌
42355	张荣坤
42356	张志国
42357	紫阳
42358	周生贤
42359	朱海仑
42360	政治局常委
42361	中纪委
42362	主席像
42363	总书记
42364	中南海
42365	大陆当局
42366	中国当局
42367	北京当局
42368	党产共
42369	共贪党
42370	阿共
42371	共一产一党
42372	产党共
42373	公产党
42374	工产党
42375	共c党
42376	共x党
42377	共铲
42378	供产
42379	共惨
42380	供铲党
42381	供铲谠
42382	供铲裆
42383	共残党
42384	共残主义
42385	共产主义的幽灵
42386	拱铲
42387	老共
42388	中珙
42389	中gong
42390	gc党
42391	贡挡
42392	gong党
42393	g产
42394	狗产蛋
42395	共残裆
42396	恶党
42397	邪党
42398	共产专制
42399	共产王朝
42400	裆中央
42401	土共
42402	土g
42403	共狗
42404	g匪
42405	仇共
42406	症腐
42407	政腐
42408	政付
42409	正府
42410	政俯
42411	政一府
42412	政百度府
42413	政f
42414	政zhi
42415	挡中央
42416	档中央
42417	中央领导
42418	中国zf
42419	中央zf
42420	国wu院
42421	中华帝国
42422	gong和
42423	大陆官方
42424	北京政权
42425	胡錦濤
42426	胡新宇
42427	江姐问
42428	江青丈夫
42429	江氏
42430	蒋彦永
42431	党保平安
42432	党棍
42433	党国
42434	党禁
42435	党魁
42436	党妈妈
42437	党内内部资料
42438	党内权力
42439	党内权争
42440	党内危机
42441	党内言事潮
42442	党委书记
42443	党文化
42444	党政人事
42445	邓小平的英文
42446	邓小平的预言
42447	邓小平讲英语
42448	发抡
42449	发抡功
42450	发仑
42451	发仑da发
42452	发伦
42453	发伦工
42454	发伦功
42455	发囵
42456	发沦
42457	发纶
42458	发轮
42459	发轮功
42460	发轮功陈果
42461	发论
42462	发论公
42463	发论功
42464	发票代开
42465	发正念
42466	發-票
42467	發淪
42468	法'轮
42469	法*功
42470	法+轮+功
42471	法+輪+功
42472	法-轮-功
42473	法.{0,6}轮.{0,6}功
42474	法.{0,6}輪.{0,6}功
42475	法.轮
42476	法.轮.功
42477	法/轮
42478	法/轮/功
42479	法;轮
42480	法?
42481	法@轮
42482	法lun功
42483	法L功
42484	法\轮
42485	法{10}轮{10}功
42486	法？轮？功
42487	法车仑工力
42488	法愣
42489	法抡
42490	法抡功
42491	法仑
42492	法伦
42493	法囵
42494	法沦
42495	法纶
42496	法轮{5}
42497	法轮弟子
42498	法轮佛法
42499	法倫
42500	法輪
42501	法论
42502	法論
42503	法十轮十功
42504	法一轮
42505	法谪
42506	法谪功
42507	法正
42508	法正乾坤
42509	法正人间
42510	砝仑
42511	砝伦
42512	砝轮
42513	珐(工力)学T
42514	珐.輪功
42515	樊守志
42516	反动
42517	共+产+党
42518	共+產+黨
42519	共+铲+党
42520	共.{0,6}产.{0,6}党
42521	共.{0,6}產.{0,6}黨
42522	共.{0,6}铲.{0,6}党
42523	共.产.党
42524	共.产党
42525	共chang党
42526	共惨党
42527	共产
42528	共产.党
42529	江ze民
42530	江z民
42531	江{1}泽民
42532	江独裁
42533	江恶人
42534	江二世
42535	江公子
42536	江核心
42537	江黑心
42538	江昏君
42539	江祸心
42540	江家帮
42541	江姐問
42542	江锦恒
42543	江老贼
42544	江理论
42545	江流氓
42546	江路线
42547	江驴
42548	江罗
42549	江罗集团
42550	江魔头
42551	江牌
42552	江派和胡派
42553	江派人马
42554	江青××
42555	江青同志在批林整风汇报会议华东组和中南组会上的讲话
42556	江青在批林反孔会议上的讲话=×××
42557	江泉集团
42558	江人马
42559	江三条腿
42560	江三秀
42561	江山美人志
42562	江神经
42563	江氏家族
42564	江梳头
42565	江宋
42566	江西田园置业集团
42567	江系
42568	江系人马
42569	江宰民
42570	江则民
42571	江择min
42572	江泽公审
42573	江泽民瑞士
42574	江泽民宋祖英
42575	江澤民
42576	江贼民
42577	江折民
42578	江朱
42579	江作秀
42580	姜春云
42581	姜凤阁
42582	将则民
42583	专卖中握兔子
42584	货到付款中握兔子
42585	卖中握兔子
42586	制作中握兔子
42587	改装中握兔子
42588	改进中握兔子
42589	现货中握兔子
42590	销售中握兔子
42591	转让中握兔子
42592	直销中握兔子
42593	订购中握兔子
42594	热卖中握兔子
42595	定购中握兔子
42596	见面交易中握兔子
42597	售中握兔子
42598	制造中握兔子
42599	自制中握兔子
42600	加工中握兔子
42601	提供中握兔子
42602	批发中握兔子
42603	出售中握兔子
42604	供应中握兔子
42605	组装中握兔子
42606	担保交易中握兔子
42607	安装中握兔子
42608	定货中握兔子
42609	送全套配件中握兔子
42610	支持验货中握兔子
42611	精选中握兔子
42612	抢购中握兔子
42613	试货付款中握兔子
42614	联系中握兔子
42615	送货上门中握兔子
42616	付款中握兔子
42617	推荐中握兔子
42618	买中握兔子
42619	订货中握兔子
42620	当面交易中握兔子
42621	预订中握兔子
42622	求购中握兔子
42623	满意付款中握兔子
42624	到付中握兔子
42625	分解中握兔子
42626	拆装中握兔子
42627	免定金中握兔子
42628	专卖秃子型材
42629	货到付款秃子型材
42630	卖秃子型材
42631	制作秃子型材
42632	改装秃子型材
42633	改进秃子型材
42634	现货秃子型材
42635	销售秃子型材
42636	转让秃子型材
42637	直销秃子型材
42638	订购秃子型材
42639	热卖秃子型材
42640	定购秃子型材
42641	见面交易秃子型材
42642	售秃子型材
42643	制造秃子型材
42644	自制秃子型材
42645	加工秃子型材
42646	提供秃子型材
42647	批发秃子型材
42648	出售秃子型材
42649	供应秃子型材
42650	组装秃子型材
42651	担保交易秃子型材
42652	安装秃子型材
42653	定货秃子型材
42654	送全套配件秃子型材
42655	支持验货秃子型材
42656	精选秃子型材
42657	抢购秃子型材
42658	试货付款秃子型材
42659	联系秃子型材
42660	送货上门秃子型材
42661	付款秃子型材
42662	推荐秃子型材
42663	买秃子型材
42664	订货秃子型材
42665	当面交易秃子型材
42666	预订秃子型材
42667	求购秃子型材
42668	满意付款秃子型材
42669	到付秃子型材
42670	分解秃子型材
42671	拆装秃子型材
42672	免定金秃子型材
42673	秃子燕尾淘宝
42674	55秃鹰恒压多少最好
42675	国产秃多少钱一把
42676	中握组装教程
42677	鹰牌猎枪结构图纸
42678	秃子要多少钱
42679	秃子配件结构图纸
42680	老款上海工牌汽枪折叠
42681	秃子现在要多少钱一把
42682	万能中握木托详细图纸
42683	秃淘宝暗号
42684	捷克板球55打野鸡视频
42685	捷克板球配成要多少钱
42686	秃子配件过桥全套
42687	秃鹰恒压多少最稳定
42688	微技术中国官网
42689	古风刀网
42690	肉冰毒
42691	冰毒必看
42692	找冰毒
42693	一手K粉
42694	出肉冰毒一手货源
42695	肉冰毒一手货源
42696	谁有毒品K粉货源
42697	红牛青蛙黄货
42698	谁需要假钞请联系我
42699	精仿红牛青蛙
42700	红牛青蛙蓝货紫货微信
42701	开广告费发票
42702	窃听猫软件下载
42703	四件套盾卡
42704	磁条卡轨道内外料
42705	银行储蓄卡沉淀料
42706	储蓄料银行卡
42707	银行卡黑料和白料
42708	买冒名四件套
42709	银行卡洗料买卖
42710	菠菜卡商
42711	御匾会线上娱乐
42712	紫金国际彩票
42713	金皇朝国际娱乐
42714	澳客娱乐
42715	送彩金娱乐国际平台
42716	大鱼娱乐平台
42717	荣盛国际平台
42718	花开富贵娱乐平台
42719	腾龙娱乐平台
42720	恒锋手机娱乐
42721	鸿运娱乐在线
42722	利博娱乐平台官网
42723	聚星娱乐官方平台
42724	宝龙娱乐平台
42725	龙都国际平台
42726	诚信娱乐平台
42727	优盛国际官网
42728	ag娱乐厅
42729	君博在线娱乐城
42730	果然星空娱乐
42731	优久乐
42732	王者至尊娱乐场
42733	风云策略论坛
42734	金苹果彩票
42735	万喜彩票
42736	冠军白菜策略论坛
42737	线上富邦在线
42738	普金国际娱乐
42739	航洋娱乐
42740	阿波罗克娱乐场
42741	趣胜娱乐首页
42742	黄金国际娱乐
42743	未来娱乐平台
42744	澳里娱乐平台
42745	帝王娱乐集团
42746	华彩国际彩票
42747	IN彩娱乐
42748	优乐彩票娱乐平台
42749	唐人平台彩票
42750	通乐娱乐城
42751	亿发国际赌网
42752	锦绣娱乐平台
42753	优德彩票
42754	紫金国际彩票平台
42755	滨海湾国际娱乐
42756	辉煌国际赌博娱乐网站
42757	乐8彩票
42758	鸿宇娱乐
42759	赌博担保网
42760	彩无双娱乐平台
42761	韩国赌场官网
42762	E乐彩彩票
42763	凯时线上娱乐
42764	金亚洲国际娱乐平台
42765	天恒娱乐平台
42766	新濠娱乐官网
42767	旺盛国际彩票
42768	易丰国际彩票
42769	意彩彩票
42770	满堂彩票
42771	久发娱乐平台
42772	全旺娱乐
42773	菠菜彩金论坛
42774	七宝白菜论坛
42775	永隆真人官网
42776	万宏娱乐
42777	喜盈门娱乐城
42778	百尊真人娱乐
42779	天恒娱乐官网
42780	博狗彩票网
42781	皇家娱乐场
42782	老年保健数据吧
42783	合一亚洲
42784	澳利国际娱乐
42785	狮威国际娱乐赌城
42786	盛天下娱乐
42787	银天下娱乐
42788	赢彩天下
42789	乐众娱乐城
42790	澳博娱乐城官网
42791	汇丰国际赌博娱乐网
42792	赢天下娱乐
42793	大奖娱乐平台
